ChunkID,Seed,X,Y,Z,R,Theta,Type,Mass,Temperature,Luminosity,ColorR,ColorG,ColorB,Population,Region,Planets,IsMultiple,SystemName
0_0_0,524288176,3.19,0.02,5.37,3.19,0.31,NS,1.296,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524288176
0_0_0,524288177,1.28,0.01,8.16,1.28,0.32,M5V,0.303,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288177
0_0_0,524288178,3.37,0.02,14.96,3.37,0.29,M5V,0.329,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288178
0_0_0,524288179,1.46,0.01,17.75,1.46,0.30,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288179
0_0_0,524288180,3.55,0.02,20.55,3.55,0.31,K0III,1.041,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288180
0_0_0,524288181,1.64,0.01,27.35,1.64,0.28,NS,1.334,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288181
0_0_0,524288182,3.73,0.02,30.14,3.73,0.30,K5V,0.727,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524288182
0_0_0,524288183,1.82,0.01,32.94,1.82,0.31,M5V,0.337,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288183
0_0_0,524288184,3.91,0.02,39.73,3.91,0.32,M5V,0.243,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288184
0_0_0,524288185,2.00,0.01,42.53,2.00,0.29,K0III,1.073,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288185
0_0_0,524288186,0.09,0.00,45.33,0.09,0.30,NS,1.372,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288186
0_0_0,524288187,2.18,0.01,48.12,2.18,0.31,K5V,0.746,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524288187
0_0_0,524288188,0.27,0.00,54.92,0.27,0.29,M5V,0.345,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288188
0_0_0,524288189,2.36,0.01,57.71,2.36,0.30,M5V,0.251,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288189
0_0_0,524288190,0.45,0.00,60.51,0.45,0.31,K0III,1.105,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288190
0_0_0,524288191,2.54,0.01,67.30,2.54,0.28,DA,0.604,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524288191
0_0_0,524288192,0.63,0.00,70.10,0.63,0.29,K5V,0.764,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524288192
0_0_0,524288193,2.72,0.01,72.90,2.72,0.31,M5V,0.353,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288193
0_0_0,524288194,0.81,0.00,79.69,0.81,0.32,M5V,0.259,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288194
0_0_0,524288195,2.90,0.01,82.49,2.90,0.29,K0III,1.138,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288195
0_0_0,524288196,0.99,0.01,85.28,0.99,0.30,DA,0.620,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288196
0_0_0,524288197,3.08,0.02,88.08,3.08,0.31,K5V,0.783,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524288197
0_0_0,524288198,1.17,0.01,94.88,1.17,0.28,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524288198
0_0_0,524288199,3.26,0.02,97.67,3.26,0.30,M5V,0.267,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288199
0_0_0,524288200,1.35,0.01,0.47,1.35,0.35,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288200
0_0_0,524288201,3.44,0.02,7.26,3.44,0.36,DA,0.636,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288201
0_0_0,524288202,1.53,0.01,10.06,1.53,0.33,G5V,1.146,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,5,False,524288202
0_0_0,524288203,3.62,0.02,12.86,3.62,0.34,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288203
0_0_0,524288204,1.71,0.01,19.65,1.71,0.35,M5V,0.275,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288204
0_0_0,524288205,3.80,0.02,22.45,3.80,0.33,M5V,0.301,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288205
0_0_0,524288206,1.89,0.01,25.24,1.89,0.34,DA,0.652,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524288206
0_0_0,524288207,3.98,0.02,28.04,3.98,0.35,G5V,1.173,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,8,False,524288207
0_0_0,524288208,2.07,0.01,34.84,2.07,0.32,M5V,0.257,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288208
0_0_0,524288209,0.15,0.00,37.63,0.15,0.33,M5V,0.283,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288209
0_0_0,524288210,2.24,0.01,40.43,2.24,0.34,M5V,0.309,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288210
0_0_0,524288211,0.33,0.00,47.22,0.33,0.36,DA,0.668,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288211
0_0_0,524288212,2.42,0.01,50.02,2.42,0.33,NS,1.679,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288212
0_0_0,524288213,0.51,0.00,52.82,0.51,0.34,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288213
0_0_0,524288214,2.60,0.02,59.61,2.60,0.35,M5V,0.291,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288214
0_0_0,524288215,0.69,0.00,62.41,0.69,0.32,M5V,0.317,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288215
0_0_0,524288216,2.78,0.02,65.20,2.78,0.33,K0III,1.369,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288216
0_0_0,524288217,0.87,0.01,72.00,0.87,0.35,NS,1.157,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288217
0_0_0,524288218,2.96,0.02,74.80,2.96,0.36,M5V,0.274,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288218
0_0_0,524288219,1.05,0.01,77.59,1.05,0.33,M5V,0.299,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288219
0_0_0,524288220,3.14,0.02,80.39,3.14,0.34,M5V,0.325,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,True,524288220
0_0_0,524288221,1.23,0.01,87.18,1.23,0.35,K0III,1.402,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288221
0_0_0,524288222,3.32,0.02,89.98,3.32,0.33,NS,1.195,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524288222
0_0_0,524288223,1.41,0.01,92.78,1.41,0.34,K5V,0.657,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524288223
0_0_0,524288224,3.50,0.02,99.57,3.50,0.35,M5V,0.307,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288224
0_0_0,524288225,1.59,0.01,2.37,1.59,0.36,M5V,0.333,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288225
0_0_0,524288226,3.68,0.02,5.16,3.68,0.37,K0III,1.434,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288226
0_0_0,524288227,1.77,0.01,11.96,1.77,0.38,NS,1.232,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524288227
0_0_0,524288228,3.86,0.03,14.76,3.86,0.40,K5V,0.676,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524288228
0_0_0,524288229,1.95,0.01,17.55,1.95,0.37,M5V,0.315,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288229
0_0_0,524288230,0.04,0.00,20.35,0.04,0.38,M5V,0.341,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288230
0_0_0,524288231,2.13,0.01,27.14,2.13,0.39,K0III,0.986,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288231
0_0_0,524288232,0.22,0.00,29.94,0.22,0.36,DA,0.544,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288232
0_0_0,524288233,2.31,0.02,32.73,2.31,0.37,K5V,0.695,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524288233
0_0_0,524288234,0.40,0.00,39.53,0.40,0.39,M5V,0.323,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288234
0_0_0,524288235,2.49,0.02,42.33,2.49,0.40,M5V,0.349,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288235
0_0_0,524288236,0.58,0.00,45.12,0.58,0.37,K0III,1.018,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288236
0_0_0,524288237,2.67,0.02,51.92,2.67,0.38,DA,0.560,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288237
0_0_0,524288238,0.76,0.01,54.71,0.76,0.39,K5V,0.714,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524288238
0_0_0,524288239,2.85,0.02,57.51,2.85,0.36,M5V,0.331,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288239
0_0_0,524288240,0.94,0.01,60.31,0.94,0.38,M5V,0.357,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288240
0_0_0,524288241,3.03,0.02,67.10,3.03,0.39,M5V,0.263,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288241
0_0_0,524288242,1.12,0.01,69.90,1.12,0.36,DA,0.577,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524288242
0_0_0,524288243,3.20,0.02,72.69,3.20,0.37,G5V,1.046,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524288243
0_0_0,524288244,1.29,0.01,79.49,1.29,0.38,M5V,0.339,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288244
0_0_0,524288245,3.38,0.02,82.29,3.38,0.40,M5V,0.245,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288245
0_0_0,524288246,1.47,0.01,85.08,1.47,0.37,M5V,0.271,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288246
0_0_0,524288247,3.56,0.02,91.88,3.56,0.38,DA,0.593,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288247
0_0_0,524288248,1.65,0.01,94.67,1.65,0.39,G5V,1.073,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,5,False,524288248
0_0_0,524288249,3.74,0.02,97.47,3.74,0.36,M5V,0.348,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,True,524288249
0_0_0,524288250,1.83,0.01,0.27,1.83,0.41,M5V,0.253,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288250
0_0_0,524288251,3.92,0.03,7.06,3.92,0.43,M5V,0.279,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288251
0_0_0,524288252,2.01,0.02,9.86,2.01,0.44,DA,0.609,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288252
0_0_0,524288253,0.10,0.00,12.65,0.10,0.41,F0V,1.540,6500,3.5000,1.000,1.000,0.950,Bulge,Galactic Center,2,False,524288253
0_0_0,524288254,2.19,0.02,19.45,2.19,0.42,M5V,0.356,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288254
0_0_0,524288255,0.28,0.00,22.25,0.28,0.43,M5V,0.261,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288255
0_0_0,524288256,2.37,0.02,25.04,2.37,0.40,M5V,0.287,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288256
0_0_0,524288257,0.46,0.00,31.84,0.46,0.42,K0III,1.250,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288257
0_0_0,524288258,2.55,0.02,34.63,2.55,0.43,NS,1.578,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524288258
0_0_0,524288259,0.64,0.00,37.43,0.64,0.44,M5V,0.244,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288259
0_0_0,524288260,2.73,0.02,40.23,2.73,0.41,M5V,0.269,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288260
0_0_0,524288261,0.82,0.01,47.02,0.82,0.42,M5V,0.295,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288261
0_0_0,524288262,2.91,0.02,49.82,2.91,0.43,K0III,1.282,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288262
0_0_0,524288263,1.00,0.01,52.61,1.00,0.41,NS,1.615,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288263
0_0_0,524288264,3.09,0.02,59.41,3.09,0.42,K5V,0.587,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524288264
0_0_0,524288265,1.18,0.01,62.21,1.18,0.43,M5V,0.277,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288265
0_0_0,524288266,3.27,0.02,65.00,3.27,0.40,M5V,0.303,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288266
0_0_0,524288267,1.36,0.01,71.80,1.36,0.41,K0III,1.314,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288267
0_0_0,524288268,3.45,0.03,74.59,3.45,0.43,NS,1.653,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288268
0_0_0,524288269,1.54,0.01,77.39,1.54,0.44,K5V,0.606,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524288269
0_0_0,524288270,3.63,0.03,80.19,3.63,0.41,M5V,0.285,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288270
0_0_0,524288271,1.72,0.01,86.98,1.72,0.42,M5V,0.311,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524288271
0_0_0,524288272,3.81,0.03,89.78,3.81,0.43,K0III,1.347,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288272
0_0_0,524288273,1.90,0.01,92.57,1.90,0.40,DA,0.485,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524288273
0_0_0,524288274,3.99,0.03,99.37,3.99,0.42,K5V,0.625,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524288274
0_0_0,524288275,2.08,0.02,2.16,2.08,0.47,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288275
0_0_0,524288276,0.16,0.00,4.96,0.16,0.48,M5V,0.319,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288276
0_0_0,524288277,2.25,0.02,11.76,2.25,0.45,K0III,1.379,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288277
0_0_0,524288278,0.34,0.00,14.55,0.34,0.46,DA,0.501,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288278
0_0_0,524288279,2.43,0.02,17.35,2.43,0.47,K5V,0.644,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524288279
0_0_0,524288280,0.52,0.00,20.14,0.52,0.45,M5V,0.302,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288280
0_0_0,524288281,2.61,0.02,26.94,2.61,0.46,M5V,0.327,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288281
0_0_0,524288282,0.70,0.01,29.74,0.70,0.47,M5V,0.353,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288282
0_0_0,524288283,2.79,0.02,32.53,2.79,0.44,DA,0.517,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288283
0_0_0,524288284,0.88,0.01,39.33,0.88,0.45,G5V,0.947,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524288284
0_0_0,524288285,2.97,0.02,42.12,2.97,0.46,M5V,0.310,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288285
0_0_0,524288286,1.06,0.01,44.92,1.06,0.48,M5V,0.335,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288286
0_0_0,524288287,3.15,0.02,51.72,3.15,0.45,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288287
0_0_0,524288288,1.24,0.01,54.51,1.24,0.46,DA,0.533,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288288
0_0_0,524288289,3.33,0.03,57.31,3.33,0.47,G5V,0.974,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524288289
0_0_0,524288290,1.42,0.01,60.10,1.42,0.44,M5V,0.318,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288290
0_0_0,524288291,3.51,0.03,66.90,3.51,0.46,M5V,0.343,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288291
0_0_0,524288292,1.60,0.01,69.70,1.60,0.47,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288292
0_0_0,524288293,3.69,0.03,72.49,3.69,0.48,DA,0.549,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524288293
0_0_0,524288294,1.78,0.01,79.29,1.78,0.45,F0V,1.401,6500,3.5000,1.000,1.000,0.950,Bulge,Galactic Center,3,False,524288294
0_0_0,524288295,3.87,0.03,82.08,3.87,0.46,M5V,0.326,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288295
0_0_0,524288296,1.96,0.02,84.88,1.96,0.47,M5V,0.351,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288296
0_0_0,524288297,0.05,0.00,91.68,0.05,0.45,M5V,0.257,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288297
0_0_0,524288298,2.14,0.02,94.47,2.14,0.46,K0III,1.130,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288298
0_0_0,524288299,0.23,0.00,97.27,0.23,0.47,NS,1.438,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288299
0_0_0,524288300,2.32,0.02,0.06,2.32,0.48,M5V,0.334,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,True,524288300
0_0_0,524288301,0.41,0.00,6.86,0.41,0.49,M5V,0.359,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288301
0_0_0,524288302,2.50,0.02,9.66,2.50,0.50,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288302
0_0_0,524288303,0.59,0.01,12.45,0.59,0.52,K0III,1.163,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288303
0_0_0,524288304,2.68,0.02,19.25,2.68,0.49,NS,1.476,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288304
0_0_0,524288305,0.77,0.01,22.04,0.77,0.50,K5V,0.798,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524288305
0_0_0,524288306,2.86,0.03,24.84,2.86,0.51,M5V,0.247,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288306
0_0_0,524288307,0.95,0.01,31.64,0.95,0.48,M5V,0.273,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288307
0_0_0,524288308,3.04,0.03,34.43,3.04,0.49,K0III,1.195,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288308
0_0_0,524288309,1.12,0.01,37.23,1.13,0.51,NS,1.514,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524288309
0_0_0,524288310,3.21,0.03,40.02,3.21,0.52,K5V,0.817,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524288310
0_0_0,524288311,1.30,0.01,46.82,1.30,0.49,M5V,0.256,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288311
0_0_0,524288312,3.39,0.03,49.62,3.39,0.50,M5V,0.281,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288312
0_0_0,524288313,1.48,0.01,52.41,1.48,0.51,K0III,1.227,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288313
0_0_0,524288314,3.57,0.03,59.21,3.57,0.49,DA,0.665,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288314
0_0_0,524288315,1.66,0.01,62.00,1.66,0.50,K5V,0.835,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,True,524288315
0_0_0,524288316,3.75,0.03,64.80,3.75,0.51,M5V,0.264,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288316
0_0_0,524288317,1.84,0.02,71.59,1.84,0.48,M5V,0.289,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288317
0_0_0,524288318,3.93,0.03,74.39,3.93,0.49,K0III,1.259,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288318
0_0_0,524288319,2.02,0.02,77.19,2.02,0.50,DA,0.681,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288319
0_0_0,524288320,0.11,0.00,83.98,0.11,0.52,K5V,0.574,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524288320
0_0_0,524288321,2.20,0.02,86.78,2.20,0.49,M5V,0.272,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288321
0_0_0,524288322,0.29,0.00,89.57,0.29,0.50,M5V,0.297,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,True,524288322
0_0_0,524288323,2.38,0.02,92.37,2.38,0.51,M5V,0.323,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288323
0_0_0,524288324,0.47,0.00,99.17,0.47,0.48,DA,0.697,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524288324
0_0_0,524288325,2.56,0.02,1.96,2.56,0.53,G5V,0.847,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,6,False,524288325
0_0_0,524288326,0.65,0.01,4.76,0.65,0.55,M5V,0.280,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288326
0_0_0,524288327,2.74,0.03,11.55,2.74,0.56,M5V,0.305,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288327
0_0_0,524288328,0.83,0.01,14.35,0.83,0.53,M5V,0.331,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288328
0_0_0,524288329,2.92,0.03,17.15,2.92,0.54,DA,0.713,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288329
0_0_0,524288330,1.01,0.01,23.94,1.01,0.55,G5V,0.874,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524288330
0_0_0,524288331,3.10,0.03,26.74,3.10,0.52,M5V,0.288,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288331
0_0_0,524288332,1.19,0.01,29.53,1.19,0.54,M5V,0.313,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288332
0_0_0,524288333,3.28,0.03,32.33,3.28,0.55,M5V,0.339,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288333
0_0_0,524288334,1.37,0.01,39.13,1.37,0.56,DA,0.489,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524288334
0_0_0,524288335,3.46,0.03,41.92,3.46,0.53,G5V,0.901,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,8,False,524288335
0_0_0,524288336,1.55,0.01,44.72,1.55,0.54,M5V,0.296,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288336
0_0_0,524288337,3.64,0.04,51.51,3.64,0.56,M5V,0.322,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288337
0_0_0,524288338,1.73,0.02,54.31,1.73,0.53,M5V,0.347,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288338
0_0_0,524288339,3.82,0.04,57.11,3.82,0.54,K0III,1.011,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288339
0_0_0,524288340,1.91,0.02,63.90,1.91,0.55,NS,1.299,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288340
0_0_0,524288341,4.00,0.04,66.70,4.00,0.52,M5V,0.304,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524288341
0_0_0,524288342,2.09,0.02,69.49,2.09,0.53,M5V,0.330,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288342
0_0_0,524288343,0.17,0.00,72.29,0.17,0.55,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288343
0_0_0,524288344,2.26,0.02,79.09,2.26,0.56,K0III,1.043,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,True,524288344
0_0_0,524288345,0.35,0.00,81.88,0.35,0.53,NS,1.337,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524288345
0_0_0,524288346,2.44,0.02,84.68,2.44,0.54,K5V,0.728,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524288346
0_0_0,524288347,0.53,0.01,91.47,0.53,0.55,M5V,0.338,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524288347
0_0_0,524288348,2.62,0.02,94.27,2.62,0.52,M5V,0.243,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288348
0_0_0,524288349,0.71,0.01,97.07,0.71,0.54,K0III,1.075,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524288349
0_0_0,524288350,2.80,0.03,3.86,2.80,0.59,NS,1.374,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524288350
0_0_0,524288351,0.89,0.01,6.66,0.89,0.60,K5V,0.747,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524288351
0_0_0,524288352,2.98,0.03,9.45,2.98,0.57,M5V,0.346,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524288352
0_0_0,524288353,1.07,0.01,12.25,1.07,0.58,M5V,0.251,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524288353
