ChunkID,Seed,X,Y,Z,R,Theta,Type,Mass,Temperature,Luminosity,ColorR,ColorG,ColorB,Population,Region,Planets,IsMultiple,SystemName
1_0_0,550280102055,100.32,0.35,56.84,100.32,0.20,M5V,0.287,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102055
1_0_0,550280102056,102.06,0.31,62.50,102.06,0.18,M5V,0.313,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,True,550280102056
1_0_0,550280102057,100.47,0.33,64.83,100.47,0.19,M5V,0.338,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102057
1_0_0,550280102058,102.21,0.35,67.16,102.21,0.20,K0III,0.976,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102058
1_0_0,550280102059,100.62,0.30,72.82,100.62,0.17,NS,1.259,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280102059
1_0_0,550280102060,102.36,0.33,75.15,102.36,0.18,K5V,0.689,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280102060
1_0_0,550280102061,100.77,0.34,77.48,100.77,0.19,M5V,0.321,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102061
1_0_0,550280102062,102.51,0.30,83.14,102.51,0.17,M5V,0.347,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102062
1_0_0,550280102063,100.92,0.31,85.47,100.92,0.18,K0III,1.009,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102063
1_0_0,550280102064,102.66,0.34,87.80,102.66,0.19,NS,1.296,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280102064
1_0_0,550280102065,101.07,0.35,90.13,101.07,0.20,K5V,0.708,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280102065
1_0_0,550280102066,102.81,0.31,95.80,102.81,0.17,M5V,0.329,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102066
1_0_0,550280102067,101.22,0.32,98.13,101.22,0.18,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102067
1_0_0,550280102068,102.96,0.41,0.46,102.96,0.23,K0III,1.041,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102068
1_0_0,550280102069,101.37,0.36,6.12,101.37,0.20,DA,0.572,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102069
1_0_0,550280102070,103.11,0.38,8.45,103.11,0.21,K5V,0.727,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,5,False,550280102070
1_0_0,550280102071,101.52,0.40,10.78,101.52,0.22,M5V,0.337,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,True,550280102071
1_0_0,550280102072,103.26,0.42,16.44,103.26,0.23,M5V,0.243,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102072
1_0_0,550280102073,101.67,0.37,18.77,101.67,0.21,K0III,1.073,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102073
1_0_0,550280102074,100.08,0.38,21.10,100.08,0.22,DA,0.588,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102074
1_0_0,550280102075,101.82,0.41,23.43,101.82,0.23,K5V,0.746,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,3,False,550280102075
1_0_0,550280102076,100.23,0.36,29.10,100.23,0.21,M5V,0.345,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102076
1_0_0,550280102077,101.97,0.38,31.43,101.97,0.22,M5V,0.251,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102077
1_0_0,550280102078,100.37,0.39,33.76,100.38,0.22,M5V,0.276,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,True,550280102078
1_0_0,550280102079,102.12,0.36,39.42,102.12,0.20,DA,0.604,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280102079
1_0_0,550280102080,100.52,0.37,41.75,100.52,0.21,K5V,0.764,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280102080
1_0_0,550280102081,102.27,0.39,44.08,102.27,0.22,M5V,0.353,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102081
1_0_0,550280102082,100.67,0.41,49.74,100.67,0.23,M5V,0.259,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102082
1_0_0,550280102083,102.42,0.37,52.07,102.42,0.21,M5V,0.284,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102083
1_0_0,550280102084,100.82,0.38,54.40,100.82,0.22,DA,0.620,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102084
1_0_0,550280102085,102.56,0.41,56.73,102.57,0.23,G5V,1.119,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,6,False,550280102085
1_0_0,550280102086,100.97,0.36,62.40,100.97,0.20,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102086
1_0_0,550280102087,102.71,0.38,64.73,102.71,0.21,M5V,0.267,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102087
1_0_0,550280102088,101.12,0.39,67.06,101.12,0.22,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102088
1_0_0,550280102089,102.86,0.42,72.72,102.86,0.23,DA,0.636,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102089
1_0_0,550280102090,101.27,0.37,75.05,101.27,0.21,G5V,1.146,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,3,False,550280102090
1_0_0,550280102091,103.01,0.39,77.38,103.01,0.22,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102091
1_0_0,550280102092,101.42,0.40,83.04,101.42,0.23,M5V,0.275,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102092
1_0_0,550280102093,103.16,0.37,85.37,103.16,0.20,M5V,0.301,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102093
1_0_0,550280102094,101.57,0.38,87.70,101.57,0.21,K0III,1.305,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102094
1_0_0,550280102095,103.31,0.40,90.03,103.31,0.22,NS,1.642,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280102095
1_0_0,550280102096,101.72,0.36,95.70,101.72,0.20,M5V,0.257,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102096
1_0_0,550280102097,100.13,0.37,98.03,100.13,0.21,M5V,0.283,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102097
1_0_0,550280102098,101.87,0.45,0.36,101.87,0.25,M5V,0.309,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102098
1_0_0,550280102099,100.28,0.46,6.02,100.28,0.26,K0III,1.337,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102099
1_0_0,550280102100,102.02,0.43,8.35,102.02,0.24,NS,1.679,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280102100
1_0_0,550280102101,100.43,0.44,10.68,100.43,0.25,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102101
1_0_0,550280102102,102.17,0.46,16.34,102.17,0.26,M5V,0.291,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102102
1_0_0,550280102103,100.58,0.41,18.67,100.58,0.24,M5V,0.317,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102103
1_0_0,550280102104,102.32,0.44,21.00,102.32,0.25,K0III,1.369,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102104
1_0_0,550280102105,100.73,0.45,26.67,100.73,0.26,NS,1.157,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280102105
1_0_0,550280102106,102.47,0.47,29.00,102.47,0.27,K5V,0.638,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280102106
1_0_0,550280102107,100.88,0.43,31.33,100.88,0.24,M5V,0.299,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102107
1_0_0,550280102108,102.62,0.45,33.66,102.62,0.25,M5V,0.325,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102108
1_0_0,550280102109,101.03,0.46,39.32,101.03,0.26,K0III,1.402,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102109
1_0_0,550280102110,102.77,0.43,41.65,102.77,0.24,DA,0.512,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102110
1_0_0,550280102111,101.17,0.44,43.98,101.18,0.25,K5V,0.657,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280102111
1_0_0,550280102112,102.92,0.46,49.64,102.92,0.26,M5V,0.307,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102112
1_0_0,550280102113,101.32,0.41,51.97,101.33,0.23,M5V,0.333,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102113
1_0_0,550280102114,103.07,0.44,54.30,103.07,0.24,K0III,1.434,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102114
1_0_0,550280102115,101.47,0.45,59.97,101.47,0.25,DA,0.528,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280102115
1_0_0,550280102116,103.21,0.47,62.30,103.22,0.26,K5V,0.676,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,5,False,550280102116
1_0_0,550280102117,101.62,0.43,64.63,101.62,0.24,M5V,0.315,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102117
1_0_0,550280102118,100.03,0.44,66.96,100.03,0.25,M5V,0.341,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102118
1_0_0,550280102119,101.77,0.46,72.62,101.77,0.26,M5V,0.247,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102119
1_0_0,550280102120,100.18,0.41,74.95,100.18,0.24,DA,0.544,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102120
1_0_0,550280102121,101.92,0.44,77.28,101.92,0.25,K5V,0.695,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,3,False,550280102121
1_0_0,550280102122,100.33,0.45,82.94,100.33,0.26,M5V,0.323,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,True,550280102122
1_0_0,550280102123,102.07,0.47,85.27,102.07,0.26,M5V,0.349,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102123
1_0_0,550280102124,100.48,0.42,87.60,100.48,0.24,M5V,0.255,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102124
1_0_0,550280102125,102.22,0.45,93.27,102.22,0.25,DA,0.560,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102125
1_0_0,550280102126,100.63,0.46,95.60,100.63,0.26,G5V,1.019,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,8,False,550280102126
1_0_0,550280102127,102.37,0.42,97.93,102.37,0.24,M5V,0.331,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102127
1_0_0,550280102128,100.78,0.49,0.26,100.78,0.28,M5V,0.357,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102128
1_0_0,550280102129,102.52,0.52,5.92,102.52,0.29,M5V,0.263,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,True,550280102129
1_0_0,550280102130,100.93,0.47,8.25,100.93,0.27,DA,0.577,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280102130
1_0_0,550280102131,102.67,0.50,10.58,102.67,0.28,G5V,1.046,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,6,False,550280102131
1_0_0,550280102132,101.08,0.51,16.24,101.08,0.29,M5V,0.339,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102132
1_0_0,550280102133,102.82,0.53,18.57,102.82,0.30,M5V,0.245,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102133
1_0_0,550280102134,101.23,0.48,20.90,101.23,0.27,M5V,0.271,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102134
1_0_0,550280102135,102.97,0.51,26.57,102.97,0.28,K0III,1.185,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102135
1_0_0,550280102136,101.38,0.52,28.90,101.38,0.29,NS,1.502,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280102136
1_0_0,550280102137,103.12,0.48,31.23,103.12,0.27,M5V,0.348,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102137
1_0_0,550280102138,101.53,0.49,33.56,101.53,0.28,M5V,0.253,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102138
1_0_0,550280102139,103.27,0.52,39.22,103.27,0.29,M5V,0.279,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102139
1_0_0,550280102140,101.68,0.53,41.55,101.68,0.30,K0III,1.218,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102140
1_0_0,550280102141,100.08,0.48,43.88,100.08,0.27,NS,1.540,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280102141
1_0_0,550280102142,101.82,0.51,49.54,101.83,0.28,M5V,0.356,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102142
1_0_0,550280102143,100.23,0.51,51.87,100.23,0.29,M5V,0.261,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102143
1_0_0,550280102144,101.97,0.48,54.20,101.98,0.27,M5V,0.287,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,True,550280102144
1_0_0,550280102145,100.38,0.49,59.86,100.38,0.28,K0III,1.250,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102145
1_0_0,550280102146,102.12,0.52,62.19,102.13,0.29,NS,1.578,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280102146
1_0_0,550280102147,100.53,0.53,64.52,100.53,0.30,K5V,0.569,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280102147
1_0_0,550280102148,102.27,0.49,66.85,102.27,0.28,M5V,0.269,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102148
1_0_0,550280102149,100.68,0.50,72.52,100.68,0.29,M5V,0.295,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102149
1_0_0,550280102150,102.42,0.53,74.85,102.42,0.30,K0III,1.282,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102150
1_0_0,550280102151,100.83,0.48,77.18,100.83,0.27,NS,1.615,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280102151
1_0_0,550280102152,102.57,0.50,82.84,102.57,0.28,K5V,0.587,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280102152
1_0_0,550280102153,100.98,0.51,85.17,100.98,0.29,M5V,0.277,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102153
1_0_0,550280102154,102.72,0.48,87.50,102.72,0.27,M5V,0.303,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102154
1_0_0,550280102155,101.13,0.49,93.16,101.13,0.28,K0III,1.314,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102155
1_0_0,550280102156,102.87,0.52,95.49,102.87,0.29,DA,0.708,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102156
1_0_0,550280102157,101.28,0.53,97.82,101.28,0.30,K5V,0.606,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280102157
1_0_0,550280102158,103.02,0.55,0.15,103.02,0.31,M5V,0.285,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102158
1_0_0,550280102159,101.43,0.56,5.82,101.43,0.32,M5V,0.311,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102159
1_0_0,550280102160,103.17,0.59,8.15,103.17,0.33,M5V,0.337,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102160
1_0_0,550280102161,101.58,0.54,10.48,101.58,0.30,DA,0.485,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102161
1_0_0,550280102162,103.32,0.56,16.14,103.32,0.31,K5V,0.625,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,5,False,550280102162
1_0_0,550280102163,101.73,0.57,18.47,101.73,0.32,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102163
1_0_0,550280102164,100.14,0.58,20.80,100.14,0.33,M5V,0.319,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102164
1_0_0,550280102165,101.88,0.55,26.46,101.88,0.31,M5V,0.345,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102165
1_0_0,550280102166,100.29,0.56,28.79,100.29,0.32,DA,0.501,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280102166
1_0_0,550280102167,102.03,0.59,31.12,102.03,0.33,G5V,0.920,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,5,False,550280102167
1_0_0,550280102168,100.43,0.53,33.45,100.44,0.31,M5V,0.302,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102168
1_0_0,550280102169,102.18,0.56,39.12,102.18,0.31,M5V,0.327,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102169
1_0_0,550280102170,100.58,0.57,41.45,100.59,0.32,M5V,0.353,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102170
1_0_0,550280102171,102.33,0.54,43.78,102.33,0.30,DA,0.517,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102171
1_0_0,550280102172,100.73,0.55,49.44,100.74,0.31,G5V,0.947,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,8,False,550280102172
1_0_0,550280102173,102.48,0.57,51.77,102.48,0.32,M5V,0.310,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,True,550280102173
1_0_0,550280102174,100.88,0.58,54.10,100.88,0.33,M5V,0.335,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102174
1_0_0,550280102175,102.62,0.55,59.76,102.63,0.31,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102175
1_0_0,550280102176,101.03,0.56,62.09,101.03,0.32,DA,0.533,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102176
1_0_0,550280102177,102.77,0.59,64.42,102.78,0.33,NS,1.363,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280102177
1_0_0,550280102178,101.18,0.53,66.75,101.18,0.30,M5V,0.318,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102178
1_0_0,550280102179,102.92,0.56,72.42,102.93,0.31,M5V,0.343,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102179
1_0_0,550280102180,101.33,0.57,74.75,101.33,0.32,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102180
1_0_0,550280102181,103.07,0.60,77.08,103.07,0.33,K0III,1.098,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102181
1_0_0,550280102182,101.48,0.55,82.74,101.48,0.31,NS,1.401,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280102182
1_0_0,550280102183,103.22,0.57,85.07,103.22,0.32,M5V,0.326,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102183
1_0_0,550280102184,101.63,0.58,87.40,101.63,0.33,M5V,0.351,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102184
1_0_0,550280102185,100.04,0.53,93.06,100.04,0.30,M5V,0.257,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102185
1_0_0,550280102186,101.78,0.56,95.39,101.78,0.31,K0III,1.130,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102186
1_0_0,550280102187,100.19,0.57,97.72,100.19,0.32,NS,1.438,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280102187
1_0_0,550280102188,101.93,0.59,0.05,101.93,0.33,K5V,0.779,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,3,False,550280102188
1_0_0,550280102189,100.34,0.60,5.72,100.34,0.34,M5V,0.359,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280102189
1_0_0,550280102190,102.08,0.63,8.05,102.08,0.35,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102190
1_0_0,550280102191,100.49,0.64,10.38,100.49,0.36,K0III,1.163,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102191
1_0_0,550280102192,102.23,0.61,16.04,102.23,0.34,NS,1.476,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280102192
1_0_0,550280102193,100.64,0.61,18.37,100.64,0.35,K5V,0.798,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280102193
1_0_0,550280102194,102.38,0.64,20.70,102.38,0.36,M5V,0.247,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102194
1_0_0,550280102195,100.79,0.59,26.36,100.79,0.34,M5V,0.273,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,True,550280102195
1_0_0,550280102196,102.53,0.62,28.69,102.53,0.35,K0III,1.195,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280102196
1_0_0,550280102197,100.94,0.63,31.02,100.94,0.36,DA,0.649,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280102197
1_0_0,550280102198,102.68,0.65,33.35,102.68,0.37,K5V,0.817,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280102198
1_0_0,550280102199,101.09,0.60,39.02,101.09,0.34,M5V,0.256,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102199
1_0_0,550280102200,102.83,0.63,41.35,102.83,0.35,M5V,0.281,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102200
1_0_0,550280102201,101.23,0.64,43.68,101.24,0.36,M5V,0.307,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102201
1_0_0,550280102202,102.98,0.61,49.34,102.98,0.34,DA,0.665,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280102202
1_0_0,550280102203,101.38,0.61,51.67,101.39,0.35,K5V,0.835,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280102203
1_0_0,550280102204,103.13,0.64,54.00,103.13,0.36,M5V,0.264,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102204
1_0_0,550280102205,101.53,0.59,59.66,101.54,0.33,M5V,0.289,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280102205
1_0_0,550280102206,103.28,0.62,61.99,103.28,0.34,M5V,0.315,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280102206
1_0_0,550280102207,101.68,0.63,64.32,101.69,0.35,DA,0.681,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280102207
1_0_0,550280102208,100.09,0.63,69.99,100.09,0.36,G5V,0.820,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,7,False,550280102208
1_0_0,550280102209,101.83,0.60,72.32,101.83,0.34,M5V,0.272,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280102209
